id,width,depth,height,weight,value,allowedRotations
I4065,1000,1200,975,169.0,169.0,012345
I4066,1000,1200,975,169.0,169.0,012345
I4067,1000,1200,975,169.0,169.0,012345
I4068,1000,1200,975,169.0,169.0,012345
I4069,1000,1200,975,169.0,169.0,012345
I4070,1000,1200,750,405.72,405.72,012345
I4071,1200,1400,1450,179.4,179.4,012345
I4072,1200,1400,1450,179.4,179.4,012345
I4073,1200,1400,1450,179.4,179.4,012345
I4074,1200,1400,1450,179.4,179.4,012345
I4075,1200,1400,1450,179.4,179.4,012345
I4076,1200,1400,1450,179.4,179.4,012345
I4077,1200,1400,1450,179.4,179.4,012345
I4078,1200,1400,1450,179.4,179.4,012345
I4079,1200,1400,1450,179.4,179.4,012345
I4080,1200,1400,1450,179.4,179.4,012345
I4081,1200,1400,1450,179.4,179.4,012345
I4082,1200,1400,1450,179.4,179.4,012345
I4083,1200,1400,1450,179.4,179.4,012345
I4084,1200,1400,1450,179.4,179.4,012345
I4085,1200,1400,1450,179.4,179.4,012345
I4086,1200,1400,1450,179.4,179.4,012345
I4087,1200,1400,1450,179.4,179.4,012345
I4088,1200,1400,1450,179.4,179.4,012345
I4089,1200,1400,1450,179.4,179.4,012345
I4090,1200,1400,1450,179.4,179.4,012345
I4091,1200,1400,1450,179.4,179.4,012345
I4092,1200,1400,1450,179.4,179.4,012345
I4093,1200,1400,1450,179.4,179.4,012345
I4094,1200,1400,1450,179.4,179.4,012345
I4095,1200,1400,1450,179.4,179.4,012345
I4096,1200,1400,1450,179.4,179.4,012345
I4097,1200,1400,1450,179.4,179.4,012345
I4098,1200,1400,1450,179.4,179.4,012345
I4099,1200,1400,1450,179.4,179.4,012345
I4100,1200,1400,1450,179.4,179.4,012345
I4101,1200,1400,1450,179.4,179.4,012345
I4102,1200,1400,1450,179.4,179.4,012345
I4103,1200,1400,1450,179.4,179.4,012345
I4104,1200,1400,1450,179.4,179.4,012345
I4105,1200,1600,1350,207.72,207.72,012345
I4106,570,780,478,104.768,104.768,012345
I4107,570,780,478,104.768,104.768,012345
I4108,570,780,478,104.768,104.768,012345
I4109,1225,1400,1160,317.0,317.0,012345
I4110,1225,1400,1160,317.0,317.0,012345
I4111,1225,1400,1160,317.0,317.0,012345
I4112,1225,1400,1160,317.0,317.0,012345
I4113,1225,1400,1160,317.0,317.0,012345
I4114,1225,1400,1160,317.0,317.0,012345
I4115,1225,1400,1160,317.0,317.0,012345
I4116,1225,1400,1160,317.0,317.0,012345
I4117,1225,1400,1160,317.0,317.0,012345
I4118,1225,1400,1160,317.0,317.0,012345
I4119,1225,1400,1160,317.0,317.0,012345
I4120,1225,1400,1160,317.0,317.0,012345
I4121,1225,1400,1160,317.0,317.0,012345
I4122,1225,1400,1160,317.0,317.0,012345
I4123,1000,1200,750,227.528,227.528,012345
I4124,1000,1200,750,227.528,227.528,012345
I4125,1000,1200,750,405.72,405.72,012345
I4126,1200,1600,1350,205.16,205.16,012345
I4127,1200,1600,1350,205.16,205.16,012345
I4128,1200,1600,1350,205.16,205.16,012345
I4129,1200,1600,1350,205.16,205.16,012345
I4130,1000,1200,359,72.704,72.704,012345
I4131,1000,1200,750,229.88,229.88,012345
I4132,1000,1200,750,229.88,229.88,012345
I4133,1000,1200,750,229.88,229.88,012345
I4134,1000,1200,750,229.88,229.88,012345
I4135,1000,1200,750,229.88,229.88,012345
I4136,1000,1200,750,229.88,229.88,012345
I4137,1000,1200,975,156.15,156.15,012345
I4138,1000,1200,975,156.15,156.15,012345
I4139,1000,1200,975,156.15,156.15,012345
I4140,1000,1200,975,156.15,156.15,012345
I4141,1000,1200,975,156.15,156.15,012345
I4142,1000,1200,975,156.15,156.15,012345
I4143,1000,1200,975,156.15,156.15,012345
I4144,1000,1200,975,156.15,156.15,012345
I4145,570,780,478,170.28,170.28,012345
I4146,570,780,478,170.28,170.28,012345
I4147,570,780,478,170.28,170.28,012345
I4148,570,780,478,170.28,170.28,012345
I4149,570,780,478,170.28,170.28,012345
I4150,570,780,478,170.28,170.28,012345
I4151,570,780,478,170.28,170.28,012345
I4152,570,780,478,170.28,170.28,012345
I4153,1000,1200,1155,366.75,366.75,012345
I4154,1200,1600,930,277.828,277.828,012345
I4155,1200,1600,930,277.828,277.828,012345
I4156,1000,1200,750,351.944,351.944,012345
I4157,1000,1200,975,336.7,336.7,012345
I4158,1000,1200,975,336.7,336.7,012345
I4159,1000,1200,975,336.7,336.7,012345
I4160,1000,1200,975,336.7,336.7,012345
I4161,1000,1200,975,336.7,336.7,012345
I4162,1000,1200,975,336.7,336.7,012345
I4163,1000,1200,975,336.7,336.7,012345
I4164,1000,1200,975,336.7,336.7,012345
I4165,1225,1400,1160,278.5,278.5,012345
I4166,1225,1400,1160,278.5,278.5,012345
I4167,1225,1400,1160,278.5,278.5,012345
I4168,1225,1400,1160,278.5,278.5,012345
I4169,1225,1400,1160,278.5,278.5,012345
I4170,1225,1400,1160,278.5,278.5,012345
I4171,1225,1400,1160,278.5,278.5,012345
I4172,1225,1400,1160,278.5,278.5,012345
I4173,1225,1400,1160,278.5,278.5,012345
I4174,1225,1400,1160,278.5,278.5,012345
I4175,1225,1400,1160,278.5,278.5,012345
I4176,570,780,478,160.56,160.56,012345
I4177,570,780,478,260.25,260.25,012345
I4178,1000,1200,750,351.756,351.756,012345
I4179,1000,1200,750,351.756,351.756,012345
I4180,1000,1200,750,351.756,351.756,012345
I4181,1200,1600,1350,303.92,303.92,012345
I4182,1200,1600,1350,303.92,303.92,012345
I4183,1000,1200,750,500.86,500.86,012345
I4184,1000,1200,975,246.0,246.0,012345
I4185,1000,1200,545,690.5,690.5,012345
I4186,1000,1200,750,229.88,229.88,012345
I4187,1000,1200,750,229.88,229.88,012345
I4188,1000,1200,750,229.88,229.88,012345
I4189,1000,1200,750,229.88,229.88,012345
I4190,1000,1200,750,229.88,229.88,012345
I4191,1000,1200,750,229.88,229.88,012345
I4192,1000,1200,975,165.375,165.375,012345
I4193,1000,1200,975,165.375,165.375,012345
I4194,1000,1200,975,165.375,165.375,012345
I4195,1000,1200,975,165.375,165.375,012345
I4196,1000,1200,975,652.0,652.0,012345
I4197,1000,1200,750,305.32,305.32,012345
I4198,1000,1200,750,229.88,229.88,012345
I4199,1000,1200,750,229.88,229.88,012345
I4200,1000,1200,750,229.88,229.88,012345
I4201,1000,1200,750,229.88,229.88,012345
I4202,1000,1200,750,229.88,229.88,012345
I4203,1000,1200,750,229.88,229.88,012345
I4204,1200,1600,930,277.828,277.828,012345
I4205,1200,1600,930,277.828,277.828,012345
I4206,570,780,478,82.32,82.32,012345
I4207,570,780,478,82.32,82.32,012345
I4208,570,780,478,82.32,82.32,012345
I4209,570,780,478,82.32,82.32,012345
I4210,570,780,478,82.32,82.32,012345
I4211,1000,1200,750,500.86,500.86,012345
I4212,1000,1200,975,156.15,156.15,012345
I4213,1000,1200,975,156.15,156.15,012345
I4214,1000,1200,975,156.15,156.15,012345
I4215,1000,1200,975,156.15,156.15,012345
I4216,1000,1200,975,156.15,156.15,012345
I4217,1000,1200,975,156.15,156.15,012345
I4218,1000,1200,975,156.15,156.15,012345
I4219,1000,1200,975,156.15,156.15,012345
I4220,1200,1400,1450,179.4,179.4,012345
I4221,1200,1400,1450,179.4,179.4,012345
I4222,1200,1400,1450,179.4,179.4,012345
I4223,1200,1400,1450,179.4,179.4,012345
I4224,1200,1400,1450,179.4,179.4,012345
I4225,1200,1400,1450,179.4,179.4,012345
I4226,1200,1400,1450,179.4,179.4,012345
I4227,1200,1400,1450,179.4,179.4,012345
I4228,1200,1600,1350,207.72,207.72,012345
I4229,1200,1600,1350,207.72,207.72,012345
I4230,1200,1600,1350,207.72,207.72,012345
I4231,570,780,478,170.28,170.28,012345
I4232,570,780,478,170.28,170.28,012345
I4233,570,780,478,170.28,170.28,012345
I4234,1200,1600,1350,303.92,303.92,012345
I4235,1200,1600,1350,303.92,303.92,012345
I4236,1200,1600,1350,312.72,312.72,012345
I4237,1200,1600,1350,207.72,207.72,012345
I4238,1200,1600,1350,207.72,207.72,012345
I4239,1200,1600,1350,207.72,207.72,012345
I4240,1200,1600,1350,207.72,207.72,012345
I4241,1200,1600,1350,207.72,207.72,012345
I4242,1200,1600,1350,207.72,207.72,012345
I4243,1225,1400,1160,278.5,278.5,012345
I4244,1225,1400,1160,278.5,278.5,012345
I4245,1225,1400,1160,278.5,278.5,012345
I4246,1225,1400,1160,278.5,278.5,012345
I4247,1225,1400,1160,278.5,278.5,012345
I4248,1225,1400,1160,278.5,278.5,012345
I4249,1225,1400,1160,278.5,278.5,012345
I4250,1225,1400,1160,278.5,278.5,012345
I4251,1225,1400,1160,278.5,278.5,012345
I4252,1225,1400,1160,278.5,278.5,012345
I4253,1225,1400,1160,278.5,278.5,012345
I4254,1225,1400,1160,278.5,278.5,012345
I4255,1225,1400,1160,278.5,278.5,012345
I4256,1225,1400,1160,278.5,278.5,012345
I4257,1225,1400,1160,278.5,278.5,012345
I4258,1225,1400,1160,278.5,278.5,012345
I4259,1225,1400,1160,278.5,278.5,012345
I4260,1225,1400,1160,278.5,278.5,012345
I4261,1225,1400,1160,278.5,278.5,012345
I4262,1225,1400,1160,278.5,278.5,012345
I4263,1225,1400,1160,278.5,278.5,012345
I4264,1225,1400,1160,278.5,278.5,012345
I4265,1225,1400,1160,278.5,278.5,012345
I4266,1225,1400,1160,278.5,278.5,012345
I4267,1225,1400,1160,278.5,278.5,012345
I4268,1225,1400,1160,278.5,278.5,012345
I4269,1000,1200,645,330.5,330.5,012345
I4270,1000,1200,645,330.5,330.5,012345
I4271,1200,1600,1350,303.92,303.92,012345
I4272,1200,1600,1350,303.92,303.92,012345
I4273,1200,1600,1350,303.92,303.92,012345
I4274,1200,1600,1350,303.92,303.92,012345
I4275,1200,1600,1350,303.92,303.92,012345
I4276,1200,1600,1350,303.92,303.92,012345
I4277,1200,1600,1350,303.92,303.92,012345
I4278,1200,1600,1350,303.92,303.92,012345
I4279,1000,1200,545,729.5,729.5,012345
I4280,1000,1200,545,729.5,729.5,012345
I4281,1000,1200,750,176.5,176.5,012345
I4282,1225,1400,1160,317.0,317.0,012345
I4283,1225,1400,1160,317.0,317.0,012345
I4284,1225,1400,1160,317.0,317.0,012345
I4285,1225,1400,1160,317.0,317.0,012345
I4286,1225,1400,1160,317.0,317.0,012345
I4287,1225,1400,1160,317.0,317.0,012345
I4288,1225,1400,1160,317.0,317.0,012345
I4289,1225,1400,1160,317.0,317.0,012345
I4290,1225,1400,1160,317.0,317.0,012345
I4291,1225,1400,1160,317.0,317.0,012345
I4292,1225,1400,1160,317.0,317.0,012345
I4293,1225,1400,1160,317.0,317.0,012345
I4294,1225,1400,1160,317.0,317.0,012345
I4295,1225,1400,1160,317.0,317.0,012345
I4296,1225,1400,1160,317.0,317.0,012345
I4297,1000,1200,558,136.704,136.704,012345
I4298,1200,1600,1350,312.72,312.72,012345
I4299,1000,1200,750,305.32,305.32,012345
I4300,1000,1200,750,305.32,305.32,012345
I4301,1200,1600,1350,207.72,207.72,012345
I4302,1200,1600,1350,207.72,207.72,012345
I4303,1200,1600,1350,207.72,207.72,012345
I4304,1200,1600,1350,207.72,207.72,012345
I4305,1200,1600,1350,207.72,207.72,012345
I4306,1200,1600,1350,207.72,207.72,012345
I4307,1200,1600,1350,207.72,207.72,012345
I4308,1200,1600,1350,207.72,207.72,012345
I4309,1200,1600,1350,207.72,207.72,012345
I4310,1200,1600,1350,207.72,207.72,012345
I4311,1200,1600,1350,207.72,207.72,012345
I4312,1200,1600,1350,207.72,207.72,012345
I4313,1200,1600,1350,207.72,207.72,012345
I4314,1200,1600,1350,207.72,207.72,012345
I4315,1200,1600,1350,207.72,207.72,012345
I4316,1200,1600,1350,207.72,207.72,012345
I4317,1200,1600,1350,207.72,207.72,012345
I4318,1200,1600,1350,207.72,207.72,012345
I4319,570,780,478,82.32,82.32,012345
I4320,570,780,478,82.32,82.32,012345
I4321,570,780,478,82.32,82.32,012345
I4322,570,780,478,82.32,82.32,012345
I4323,570,780,478,82.32,82.32,012345
I4324,1200,1600,930,438.4,438.4,012345
I4325,1200,1600,930,438.4,438.4,012345
I4326,1200,1600,930,438.4,438.4,012345
I4327,1200,1600,930,438.4,438.4,012345
I4328,1000,1200,750,229.88,229.88,012345
I4329,1000,1200,750,229.88,229.88,012345
I4330,1000,1200,750,229.88,229.88,012345
I4331,1000,1200,750,229.88,229.88,012345
I4332,1000,1200,750,229.88,229.88,012345
I4333,1000,1200,750,229.88,229.88,012345
I4334,1200,1600,1350,207.72,207.72,012345
I4335,1200,1600,1350,207.72,207.72,012345
I4336,1200,1600,1350,207.72,207.72,012345
I4337,1200,1600,1350,207.72,207.72,012345
I4338,1200,1600,1350,207.72,207.72,012345
I4339,1200,1600,1350,207.72,207.72,012345
I4340,1200,1600,1350,207.72,207.72,012345
I4341,1200,1600,1350,207.72,207.72,012345
I4342,1200,1600,1350,207.72,207.72,012345
I4343,1200,1600,1350,207.72,207.72,012345
I4344,1200,1600,1350,207.72,207.72,012345
I4345,1200,1600,1350,207.72,207.72,012345
I4346,1200,1600,1350,207.72,207.72,012345
I4347,1200,1600,1350,207.72,207.72,012345
I4348,1200,1600,1350,207.72,207.72,012345
I4349,1200,1600,1350,207.72,207.72,012345
I4350,1200,1600,1350,207.72,207.72,012345
I4351,1200,1600,1350,207.72,207.72,012345
I4352,1200,1600,1350,207.72,207.72,012345
I4353,1200,1600,1350,303.92,303.92,012345
I4354,1200,1600,1350,303.92,303.92,012345
I4355,1000,1200,750,305.32,305.32,012345
I4356,1000,1200,750,305.32,305.32,012345
I4357,1000,1200,750,500.86,500.86,012345
I4358,1000,1200,359,27.6,27.6,012345
I4359,570,780,478,104.768,104.768,012345
I4360,1000,1200,975,337.45,337.45,012345
I4361,1000,1200,750,227.528,227.528,012345
I4362,1000,1200,750,227.528,227.528,012345
I4363,1000,1200,750,267.8,267.8,012345
I4364,1000,1200,975,165.375,165.375,012345
I4365,1000,1200,975,165.375,165.375,012345
I4366,1000,1200,975,165.375,165.375,012345
I4367,1000,1200,975,165.375,165.375,012345
I4368,1000,1200,975,165.375,165.375,012345
I4369,1200,1600,975,611.224,611.224,012345
I4370,1000,1200,930,324.1,324.1,012345
I4371,1200,1600,930,277.828,277.828,012345
I4372,1200,1600,930,277.828,277.828,012345
I4373,1200,1600,1350,207.72,207.72,012345
I4374,570,780,478,101.52,101.52,012345
I4375,1000,1200,1057,164.04,164.04,012345
I4376,1200,1600,1350,207.72,207.72,012345
I4377,1200,1600,1350,207.72,207.72,012345
I4378,1000,1200,975,183.84,183.84,012345
I4379,1000,1200,975,183.84,183.84,012345
I4380,1000,1200,975,183.84,183.84,012345
I4381,1000,1200,975,183.84,183.84,012345
I4382,1000,1200,975,183.84,183.84,012345
I4383,1000,1200,975,169.0,169.0,012345
I4384,1000,1200,975,169.0,169.0,012345
I4385,1000,1200,975,169.0,169.0,012345
I4386,1000,1200,975,169.0,169.0,012345
I4387,1000,1200,975,169.0,169.0,012345
I4388,1000,1200,975,169.0,169.0,012345
I4389,1000,1200,975,169.0,169.0,012345
I4390,1000,1200,975,169.0,169.0,012345
I4391,1000,1200,975,169.0,169.0,012345
I4392,1000,1200,975,169.0,169.0,012345
I4393,1000,1200,975,169.0,169.0,012345
I4394,1000,1200,975,169.0,169.0,012345
I4395,1000,1200,975,169.0,169.0,012345
I4396,1000,1200,975,169.0,169.0,012345
I4397,1000,1200,975,169.0,169.0,012345
I4398,1000,1200,975,169.0,169.0,012345
I4399,1000,1200,975,169.0,169.0,012345
I4400,1000,1200,975,169.0,169.0,012345
I4401,1000,1200,975,169.0,169.0,012345
I4402,1000,1200,975,169.0,169.0,012345
I4403,1000,1200,975,169.0,169.0,012345
I4404,1000,1200,975,169.0,169.0,012345
I4405,1000,1200,975,169.0,169.0,012345
I4406,1000,1200,975,169.0,169.0,012345
I4407,1000,1200,975,169.0,169.0,012345
I4408,1000,1200,975,169.0,169.0,012345
I4409,1000,1200,975,169.0,169.0,012345
I4410,1000,1200,975,169.0,169.0,012345
I4411,1000,1200,975,169.0,169.0,012345
I4412,1000,1200,975,169.0,169.0,012345
I4413,1000,1200,975,169.0,169.0,012345
I4414,1000,1200,975,169.0,169.0,012345
I4415,1000,1200,975,169.0,169.0,012345
I4416,1000,1200,975,169.0,169.0,012345
I4417,1000,1200,975,169.0,169.0,012345
I4418,1000,1200,975,169.0,169.0,012345
I4419,1000,1200,975,169.0,169.0,012345
I4420,1000,1200,975,169.0,169.0,012345
I4421,1000,1200,975,169.0,169.0,012345
I4422,1000,1200,975,169.0,169.0,012345
I4423,1000,1200,1155,366.75,366.75,012345
I4424,1000,1200,750,500.86,500.86,012345
I4425,1000,1200,750,500.86,500.86,012345
I4426,1200,1900,750,845.38,845.38,012345
I4427,1000,1200,558,127.408,127.408,012345
I4428,1200,1600,1350,207.72,207.72,012345
I4429,1200,1600,1350,207.72,207.72,012345
I4430,1200,1600,1350,207.72,207.72,012345
I4431,1200,1600,1350,207.72,207.72,012345
I4432,1200,1600,1350,207.72,207.72,012345
I4433,1200,1600,1350,207.72,207.72,012345
I4434,1200,1600,1350,207.72,207.72,012345
I4435,1200,1600,1350,207.72,207.72,012345
I4436,1200,1600,1350,207.72,207.72,012345
I4437,1200,1600,1350,207.72,207.72,012345
I4438,1200,1600,1350,207.72,207.72,012345
I4439,1200,1600,1350,207.72,207.72,012345
I4440,1200,1600,1350,303.92,303.92,012345
I4441,1200,1600,1350,303.92,303.92,012345
I4442,1000,1200,975,165.375,165.375,012345
I4443,1000,1200,975,165.375,165.375,012345
I4444,1000,1200,975,165.375,165.375,012345
I4445,1000,1200,975,165.375,165.375,012345
I4446,1000,1200,975,165.375,165.375,012345
I4447,1000,1200,750,227.528,227.528,012345
I4448,1000,1200,750,227.528,227.528,012345
I4449,1000,1200,750,227.528,227.528,012345
I4450,1000,1200,750,229.88,229.88,012345
I4451,1000,1200,750,229.88,229.88,012345
I4452,1000,1200,750,229.88,229.88,012345
I4453,1000,1200,750,229.88,229.88,012345
I4454,1000,1200,750,229.88,229.88,012345
I4455,1000,1200,750,229.88,229.88,012345
I4456,1000,1200,975,336.7,336.7,012345
I4457,1000,1200,975,336.7,336.7,012345
I4458,1000,1200,975,336.7,336.7,012345
I4459,1000,1200,975,336.7,336.7,012345
I4460,1000,1200,975,336.7,336.7,012345
I4461,1000,1200,975,336.7,336.7,012345
I4462,1000,1200,975,336.7,336.7,012345
I4463,1000,1200,975,336.7,336.7,012345
I4464,1000,1200,975,336.7,336.7,012345
I4465,570,780,478,104.768,104.768,012345
I4466,1000,1200,975,577.8,577.8,012345
I4467,1000,1200,975,577.8,577.8,012345
I4468,1000,1200,975,577.8,577.8,012345
I4469,1000,1200,975,577.8,577.8,012345
I4470,1000,1200,975,577.8,577.8,012345
I4471,1000,1200,975,577.8,577.8,012345
I4472,1000,1200,975,577.8,577.8,012345
I4473,1000,1200,359,29.38,29.38,012345
I4474,1225,1400,1160,317.0,317.0,012345
I4475,1225,1400,1160,317.0,317.0,012345
I4476,1225,1400,1160,317.0,317.0,012345
I4477,1225,1400,1160,317.0,317.0,012345
I4478,1225,1400,1160,317.0,317.0,012345
I4479,1225,1400,1160,317.0,317.0,012345
I4480,570,780,478,81.72,81.72,012345
I4481,570,780,478,81.72,81.72,012345
I4482,570,780,478,81.72,81.72,012345
I4483,570,780,478,81.72,81.72,012345
I4484,570,780,478,81.72,81.72,012345
I4485,1000,1200,975,165.375,165.375,012345
I4486,1000,1200,975,165.375,165.375,012345
I4487,1000,1200,975,165.375,165.375,012345
I4488,1000,1200,975,165.375,165.375,012345
I4489,1200,1600,975,1471.6,1471.6,012345
I4490,1225,1400,1160,317.0,317.0,012345
I4491,1225,1400,1160,317.0,317.0,012345
I4492,1225,1400,1160,317.0,317.0,012345
I4493,1225,1400,1160,317.0,317.0,012345
I4494,1225,1400,1160,317.0,317.0,012345
I4495,1225,1400,1160,317.0,317.0,012345
I4496,1225,1400,1160,317.0,317.0,012345
I4497,1225,1400,1160,317.0,317.0,012345
I4498,1225,1400,1160,317.0,317.0,012345
I4499,1225,1400,1160,317.0,317.0,012345
I4500,1225,1400,1160,317.0,317.0,012345
I4501,1225,1400,1160,317.0,317.0,012345
I4502,1225,1400,1160,317.0,317.0,012345
I4503,1200,1600,930,438.4,438.4,012345
I4504,1200,1600,930,438.4,438.4,012345
I4505,1200,1600,930,438.4,438.4,012345
I4506,1200,1600,930,438.4,438.4,012345
I4507,1200,1600,930,438.4,438.4,012345
I4508,1200,1600,930,438.4,438.4,012345
I4509,1200,1600,930,438.4,438.4,012345
I4510,1200,1600,930,438.4,438.4,012345
I4511,1200,1600,1350,303.92,303.92,012345
I4512,1200,1600,1350,303.92,303.92,012345
I4513,1200,1600,1350,303.92,303.92,012345
I4514,1200,1600,1350,303.92,303.92,012345
I4515,1200,1600,1350,303.92,303.92,012345
I4516,1200,1600,1350,303.92,303.92,012345
I4517,1200,1600,1350,303.92,303.92,012345
I4518,1200,1600,1350,303.92,303.92,012345
I4519,1200,1400,1450,179.4,179.4,012345
I4520,1200,1400,1450,179.4,179.4,012345
I4521,1200,1400,1450,179.4,179.4,012345
I4522,1200,1400,1450,179.4,179.4,012345
I4523,1200,1400,1450,179.4,179.4,012345
I4524,1200,1400,1450,179.4,179.4,012345
I4525,1200,1400,1450,179.4,179.4,012345
I4526,1200,1400,1450,179.4,179.4,012345
I4527,1200,1400,1450,179.4,179.4,012345
I4528,1200,1400,1450,179.4,179.4,012345
I4529,1200,1400,1450,179.4,179.4,012345
I4530,1200,1400,1450,179.4,179.4,012345
I4531,1200,1400,1450,179.4,179.4,012345
I4532,1200,1400,1450,179.4,179.4,012345
I4533,1200,1400,1450,179.4,179.4,012345
I4534,1200,1400,1450,179.4,179.4,012345
I4535,1200,1400,1450,179.4,179.4,012345
I4536,1200,1400,1450,179.4,179.4,012345
I4537,1200,1400,1450,179.4,179.4,012345
I4538,1200,1400,1450,179.4,179.4,012345
I4539,1000,1200,1155,373.25,373.25,012345
I4540,1200,1400,1450,179.4,179.4,012345
I4541,1200,1400,1450,179.4,179.4,012345
I4542,1200,1400,1450,179.4,179.4,012345
I4543,1200,1400,1450,179.4,179.4,012345
I4544,1200,1400,1450,179.4,179.4,012345
I4545,1200,1400,1450,179.4,179.4,012345
I4546,1200,1400,1450,179.4,179.4,012345
I4547,1200,1400,1450,179.4,179.4,012345
I4548,1200,1400,1450,179.4,179.4,012345
I4549,1200,1400,1450,179.4,179.4,012345
I4550,1200,1400,1450,179.4,179.4,012345
I4551,1200,1400,1450,179.4,179.4,012345
I4552,1200,1400,1450,179.4,179.4,012345
I4553,1200,1400,1450,179.4,179.4,012345
I4554,1225,1400,1160,278.5,278.5,012345
I4555,1225,1400,1160,278.5,278.5,012345
I4556,1225,1400,1160,278.5,278.5,012345
I4557,1225,1400,1160,278.5,278.5,012345
I4558,1225,1400,1160,278.5,278.5,012345
I4559,1225,1400,1160,278.5,278.5,012345
I4560,1225,1400,1160,278.5,278.5,012345
I4561,1225,1400,1160,278.5,278.5,012345
I4562,1225,1400,1160,278.5,278.5,012345
I4563,1225,1400,1160,278.5,278.5,012345
I4564,1225,1400,1160,278.5,278.5,012345
I4565,1225,1400,1160,278.5,278.5,012345
I4566,1225,1400,1160,278.5,278.5,012345
I4567,1225,1400,1160,278.5,278.5,012345
I4568,1225,1400,1160,278.5,278.5,012345
I4569,1225,1400,1160,278.5,278.5,012345
I4570,1225,1400,1160,278.5,278.5,012345
I4571,1225,1400,1160,278.5,278.5,012345
I4572,1225,1400,1160,278.5,278.5,012345
I4573,1225,1400,1160,278.5,278.5,012345
I4574,1225,1400,1160,278.5,278.5,012345
I4575,1225,1400,1160,278.5,278.5,012345
I4576,1225,1400,1160,278.5,278.5,012345
I4577,1225,1400,1160,278.5,278.5,012345
I4578,1225,1400,1160,278.5,278.5,012345
I4579,1225,1400,1160,278.5,278.5,012345
I4580,1225,1400,1160,278.5,278.5,012345
I4581,1225,1400,1160,278.5,278.5,012345
I4582,1225,1400,1160,278.5,278.5,012345
I4583,1225,1400,1160,278.5,278.5,012345
I4584,1225,1400,1160,278.5,278.5,012345
I4585,1225,1400,1160,278.5,278.5,012345
I4586,1225,1400,1160,278.5,278.5,012345
I4587,1225,1400,1160,278.5,278.5,012345
I4588,1000,1200,750,227.528,227.528,012345
I4589,1000,1200,750,227.528,227.528,012345
I4590,1000,1200,975,527.4,527.4,012345
I4591,1000,1200,975,527.4,527.4,012345
I4592,1000,1200,975,527.4,527.4,012345
I4593,1000,1200,975,527.4,527.4,012345
I4594,1000,1200,975,527.4,527.4,012345
I4595,1000,1200,975,527.4,527.4,012345
I4596,1000,1200,975,527.4,527.4,012345
I4597,1000,1200,975,527.4,527.4,012345
I4598,1000,1200,975,527.4,527.4,012345
I4599,1200,1600,930,547.3,547.3,012345
I4600,1200,1600,930,547.3,547.3,012345
I4601,1200,1600,930,547.3,547.3,012345
I4602,1200,1600,930,547.3,547.3,012345
I4603,1200,1600,930,547.3,547.3,012345
I4604,1200,1600,930,547.3,547.3,012345
I4605,1200,1600,930,547.3,547.3,012345
I4606,1200,1600,930,547.3,547.3,012345
I4607,1200,1600,930,547.3,547.3,012345
I4608,1200,1600,1350,303.92,303.92,012345
I4609,1200,1600,1350,303.92,303.92,012345
I4610,1200,1600,1350,303.92,303.92,012345
I4611,1200,1600,1350,303.92,303.92,012345
I4612,1200,1600,1350,303.92,303.92,012345
I4613,1200,1600,1350,303.92,303.92,012345
I4614,1200,1600,1350,303.92,303.92,012345
I4615,1200,1400,1450,179.4,179.4,012345
I4616,1200,1400,1450,179.4,179.4,012345
I4617,1200,1400,1450,179.4,179.4,012345
I4618,1200,1400,1450,179.4,179.4,012345
I4619,1200,1400,1450,179.4,179.4,012345
I4620,1200,1400,1450,179.4,179.4,012345
I4621,1200,1400,1450,179.4,179.4,012345
I4622,1200,1400,1450,179.4,179.4,012345
I4623,1200,1400,1450,179.4,179.4,012345
I4624,1200,1400,1450,179.4,179.4,012345
I4625,1200,1400,1450,179.4,179.4,012345
I4626,1200,1400,1450,179.4,179.4,012345
I4627,1200,1400,1450,179.4,179.4,012345
I4628,1200,1400,1450,179.4,179.4,012345
I4629,1200,1400,1450,179.4,179.4,012345
I4630,1200,1400,1450,179.4,179.4,012345
I4631,1200,1400,1450,179.4,179.4,012345
I4632,1200,1400,1450,179.4,179.4,012345
I4633,1200,1400,1450,179.4,179.4,012345
I4634,1200,1400,1450,179.4,179.4,012345
I4635,1200,1400,1450,179.4,179.4,012345
I4636,1200,1400,1450,179.4,179.4,012345
I4637,1200,1400,1450,179.4,179.4,012345
I4638,1200,1400,1450,179.4,179.4,012345
I4639,1200,1400,1450,179.4,179.4,012345
I4640,1200,1400,1450,179.4,179.4,012345
I4641,1200,1400,1450,179.4,179.4,012345
I4642,1200,1400,1450,179.4,179.4,012345
I4643,1200,1400,1450,179.4,179.4,012345
I4644,1200,1400,1450,179.4,179.4,012345
I4645,1200,1400,1450,179.4,179.4,012345
I4646,1200,1400,1450,179.4,179.4,012345
I4647,1200,1400,1450,179.4,179.4,012345
I4648,1200,1400,1450,179.4,179.4,012345
I4649,1200,1400,1450,179.4,179.4,012345
I4650,1200,1600,975,611.224,611.224,012345
I4651,1200,1600,975,611.224,611.224,012345
I4652,1000,1200,1057,164.04,164.04,012345
I4653,1000,1200,1057,164.04,164.04,012345
I4654,1000,1200,750,305.32,305.32,012345
I4655,1000,1200,645,330.5,330.5,012345
I4656,1200,1600,975,611.224,611.224,012345
I4657,1000,1200,750,305.32,305.32,012345
I4658,1200,1600,1350,303.92,303.92,012345
I4659,1200,1600,1350,303.92,303.92,012345
